Student_ID,Student_Name,Enrollment_Number,Grade_Level,Current_Semester,Academic_Year,Age,Section,Enrollment_Status,Admission_Date,Previous_Scores_Semester_Wise,Cumulative_GPA,Class_Participation_Score,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Data_Entry_Date
STU03158,Student_2159,2021-CS-03159,4,8,2021-2022,23,D,Active,2021-07-27,48|49|71|57|60|65,5.699999999999999,61,28,72,High,Medium,Yes,5,78,Low,No,5,Medium,Low,Private,Negative,2,No,College,Far,Male,67,2025-12-03
STU03159,Student_2160,2020-CS-03160,4,8,2020-2021,23,D,Active,2020-08-21,46|51|65|59|64|69,5.4,75,23,66,High,Low,Yes,8,63,Medium,Yes,0,Low,Medium,Public,Negative,4,No,College,Near,Female,64,2025-12-03
STU03160,Student_2161,2020-CS-03161,4,8,2020-2021,25,B,Active,2020-07-01,54|53|49|57|60|58,5.5,59,13,77,Medium,Medium,Yes,8,68,Low,Yes,3,High,Medium,Private,Neutral,3,No,High School,Near,Female,65,2025-12-03
STU03161,Student_2162,2020-CS-03162,4,8,2020-2021,24,B,Active,2020-08-07,62|62|63|60|57|71,5.699999999999999,72,21,76,High,High,Yes,9,72,Low,Yes,1,Low,High,Public,Neutral,3,No,High School,Moderate,Female,67,2025-12-03
STU03162,Student_2163,2022-CS-03163,3,6,2022-2023,24,C,Active,2022-07-01,61|65|67|67,5.8,71,23,83,Medium,Medium,Yes,7,51,Low,Yes,3,Medium,High,Public,Neutral,2,No,College,Moderate,Male,68,2025-12-03
STU03163,Student_2164,2023-CS-03164,2,3,2023-2024,21,C,Active,2023-08-20,77|66,6.2,82,27,83,Medium,High,Yes,9,94,Medium,Yes,2,Low,High,Public,Positive,2,No,High School,,Male,72,2025-12-03
STU03164,Student_2165,2021-CS-03165,4,7,2021-2022,22,B,Active,2021-08-03,57|69|63|64|65|72,6.1,71,29,90,High,Low,Yes,7,76,Low,Yes,1,Medium,Low,Public,Positive,3,No,High School,Moderate,Female,71,2025-12-03
STU03165,Student_2166,2022-CS-03166,3,6,2022-2023,23,B,Active,2022-07-22,56|58|65|64,5.6000000000000005,81,14,80,Medium,Medium,Yes,7,88,Medium,Yes,1,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,66,2025-12-03
STU03166,Student_2167,2023-CS-03167,2,3,2023-2024,20,B,Active,2023-07-02,49|57,4.9,42,15,64,High,Medium,No,7,59,Low,Yes,0,Low,Medium,Public,Neutral,3,Yes,High School,Near,Female,59,2025-12-03
STU03167,Student_2168,2022-CS-03168,3,5,2022-2023,21,C,Active,2022-08-04,66|65|71|62,5.8,89,12,94,Medium,Medium,Yes,10,78,Medium,Yes,1,Medium,High,Public,Neutral,2,No,High School,Near,Female,68,2025-12-03
STU03168,Student_2169,2021-CS-03169,4,8,2021-2022,25,D,Active,2021-06-07,57|50|49|53|60|67,5.4,64,19,72,Low,High,Yes,5,96,Low,No,3,Low,Low,Public,Positive,2,No,High School,Moderate,Female,64,2025-12-03
STU03169,Student_2170,2023-CS-03170,2,3,2023-2024,21,B,Active,2023-07-26,67|67,6.0,77,23,99,Low,Medium,No,8,61,Low,Yes,2,High,High,Private,Positive,3,Yes,High School,Near,Female,70,2025-12-03
STU03170,Student_2171,2022-CS-03171,3,6,2022-2023,21,B,Active,2022-08-26,51|62|65|64,5.5,57,26,65,Low,Medium,Yes,7,67,Medium,Yes,4,High,Medium,Private,Negative,3,No,High School,Moderate,Female,65,2025-12-03
STU03171,Student_2172,2021-CS-03172,4,7,2021-2022,24,A,Active,2021-07-28,54|66|70|73|65|72,6.2,100,20,98,High,Medium,Yes,7,69,High,No,2,High,High,Public,Negative,2,No,College,Near,Female,72,2025-12-03
STU03172,Student_2173,2020-CS-03173,4,8,2020-2021,25,C,Active,2020-06-08,51|51|65|62|68|57,5.6000000000000005,64,18,64,High,High,No,8,69,Medium,Yes,3,High,Medium,Public,Positive,3,No,College,Moderate,Male,66,2025-12-03
STU03173,Student_2174,2021-CS-03174,4,8,2021-2022,24,D,Active,2021-07-27,57|60|55|69|62|68,5.8,86,21,69,Medium,Medium,Yes,9,80,High,Yes,2,Medium,High,Public,Positive,5,No,College,Near,Male,68,2025-12-03
STU03174,Student_2175,2020-CS-03175,4,8,2020-2021,22,B,Active,2020-08-21,47|46|58|57|59|58,5.2,60,15,62,Medium,High,No,8,70,Medium,Yes,1,Low,Medium,Private,Positive,3,No,College,Near,Male,62,2025-12-03
STU03175,Student_2176,2022-CS-03176,3,6,2022-2023,23,C,Active,2022-07-18,63|70|62|70,6.0,78,33,88,Medium,Low,No,9,84,Medium,Yes,1,Low,Medium,Public,Negative,3,No,High School,Near,Male,70,2025-12-03
STU03176,Student_2177,2023-CS-03177,2,3,2023-2024,23,A,Active,2023-07-07,67|67,6.0,100,10,94,High,Medium,Yes,7,74,High,Yes,3,High,Medium,Public,Positive,3,No,College,Moderate,Male,70,2025-12-03
STU03177,Student_2178,2023-CS-03178,2,3,2023-2024,23,C,Active,2023-08-16,51|61,5.4,86,21,77,Medium,Low,Yes,7,58,Medium,Yes,0,Low,High,Public,Negative,3,No,College,Near,Male,64,2025-12-03
STU03178,Student_2179,2022-CS-03179,3,6,2022-2023,22,B,Active,2022-07-02,71|71|64|80,6.6000000000000005,90,32,97,High,Low,Yes,5,97,Low,Yes,1,Low,High,Public,Positive,5,No,College,Moderate,Female,76,2025-12-03
STU03179,Student_2180,2023-CS-03180,2,3,2023-2024,22,C,Active,2023-06-23,71|64,5.699999999999999,99,20,84,Medium,Medium,Yes,10,62,High,Yes,1,Medium,Medium,Public,Neutral,2,No,College,Moderate,Male,67,2025-12-03
STU03180,Student_2181,2023-CS-03181,2,4,2023-2024,23,D,Active,2023-07-06,76|62,5.8999999999999995,69,19,85,High,High,No,7,78,Low,Yes,2,Low,High,Private,Negative,3,No,College,Near,Male,69,2025-12-03
STU03181,Student_2182,2020-CS-03182,4,7,2020-2021,25,B,Active,2020-07-19,49|52|61|53|62|80,5.8,95,18,94,Medium,Low,Yes,7,53,Medium,Yes,4,Medium,High,Public,Positive,3,No,High School,Far,Female,68,2025-12-03
STU03182,Student_2183,2022-CS-03183,3,6,2022-2023,22,C,Active,2022-07-23,51|58|57|63,5.699999999999999,50,19,72,Medium,Medium,Yes,8,96,Low,Yes,1,Medium,High,Public,Positive,2,No,Postgraduate,Moderate,Female,67,2025-12-03
STU03183,Student_2184,2021-CS-03184,4,8,2021-2022,25,D,Active,2021-08-19,55|55|60|66|71|65,5.8999999999999995,56,28,74,Medium,Medium,Yes,9,96,Low,Yes,0,High,High,Private,Neutral,3,No,High School,Near,Female,69,2025-12-03
STU03184,Student_2185,2020-CS-03185,4,8,2020-2021,22,B,Active,2020-07-23,55|59|52|60|60|69,5.699999999999999,81,7,96,High,Medium,Yes,6,68,Medium,Yes,2,Low,High,Public,Neutral,1,No,High School,Near,Female,67,2025-12-03
STU03185,Student_2186,2022-CS-03186,3,6,2022-2023,23,B,Active,2022-06-10,73|63|75|63,6.3,79,29,96,High,High,Yes,9,56,Low,Yes,0,Low,High,Private,Neutral,4,No,High School,Near,Male,73,2025-12-03
STU03186,Student_2187,2020-CS-03187,4,7,2020-2021,23,D,Active,2020-06-20,60|62|55|60|62|62,6.1,100,11,99,Medium,High,Yes,7,88,High,No,4,Medium,Low,Private,Neutral,3,No,College,Near,Male,71,2025-12-03
STU03187,Student_2188,2021-CS-03188,4,7,2021-2022,22,B,Active,2021-07-09,44|58|61|63|69|58,6.0,87,18,96,Medium,Low,No,9,63,Medium,Yes,4,Low,Medium,Private,Neutral,3,No,Postgraduate,Near,Male,70,2025-12-03
STU03188,Student_2189,2021-CS-03189,4,8,2021-2022,22,B,On-Leave,2021-07-20,51|67|61|63|55|62,5.5,76,17,65,High,Medium,Yes,6,85,Medium,Yes,1,Low,Medium,Private,Neutral,3,No,,Near,Male,65,2025-12-03
STU03189,Student_2190,2022-CS-03190,3,5,2022-2023,23,C,Active,2022-08-13,53|69|76|63,6.3,95,24,93,High,Medium,Yes,8,96,Medium,Yes,0,Medium,Medium,Public,Positive,1,No,Postgraduate,Moderate,Male,73,2025-12-03
STU03190,Student_2191,2021-CS-03191,4,8,2021-2022,23,C,Active,2021-07-19,47|54|57|56|56|58,5.5,75,10,76,Medium,Medium,Yes,7,80,Medium,Yes,1,Low,High,Public,Positive,4,No,Postgraduate,Near,Female,65,2025-12-03
STU03191,Student_2192,2020-CS-03192,4,7,2020-2021,25,A,Active,2020-07-10,60|65|64|66|60|75,6.3,91,23,100,Low,Medium,Yes,5,93,Medium,Yes,4,Low,Medium,Private,Neutral,3,No,Postgraduate,Moderate,Male,73,2025-12-03
STU03192,Student_2193,2021-CS-03193,4,7,2021-2022,23,B,Active,2021-06-27,57|57|63|59|63|68,6.0,79,32,79,Low,High,Yes,5,61,Medium,Yes,0,Low,High,Public,Positive,3,No,College,Near,Male,70,2025-12-03
STU03193,Student_2194,2020-CS-03194,4,7,2020-2021,25,A,Active,2020-06-24,50|47|48|62|61|63,5.6000000000000005,96,12,82,High,Medium,Yes,6,96,High,Yes,0,Low,Low,Private,Positive,4,Yes,College,Near,Male,66,2025-12-03
STU03194,Student_2195,2020-CS-03195,4,8,2020-2021,24,D,Active,2020-08-16,48|55|55|56|61|65,5.6000000000000005,92,21,81,Low,Medium,Yes,8,61,High,Yes,3,Medium,Low,Public,Negative,5,No,High School,Moderate,Female,66,2025-12-03
STU03195,Student_2196,2021-CS-03196,4,7,2021-2022,24,C,Active,2021-08-23,60|56|60|63|56|60,5.4,53,16,73,Medium,Medium,Yes,4,61,Low,Yes,4,Low,High,Private,Neutral,5,No,High School,Moderate,Male,64,2025-12-03
STU03196,Student_2197,2022-CS-03197,3,5,2022-2023,21,C,Active,2022-07-28,55|58|61|62,5.8,81,23,63,Medium,Medium,Yes,8,94,High,Yes,2,Medium,Medium,Public,Neutral,5,No,Postgraduate,Near,Male,68,2025-12-03
STU03197,Student_2198,2023-CS-03198,2,3,2023-2024,20,A,Active,2023-07-05,67|70,6.0,92,20,96,Medium,Medium,No,7,78,Medium,Yes,1,High,High,Public,Neutral,2,No,High School,Near,Male,70,2025-12-03
STU03198,Student_2199,2021-CS-03199,4,7,2021-2022,22,D,Active,2021-07-11,53|60|62|58|64|74,6.2,98,16,92,Medium,Medium,Yes,4,90,High,Yes,6,High,Medium,Private,Neutral,3,No,High School,Near,Male,72,2025-12-03
STU03199,Student_2200,2020-CS-03200,4,8,2020-2021,24,C,Active,2020-06-17,58|47|60|52|59|63,5.6000000000000005,57,23,66,Medium,High,No,6,90,Medium,Yes,2,Low,Medium,Public,Neutral,3,No,High School,Near,Male,66,2025-12-03
STU03200,Student_2201,2020-CS-03201,4,8,2020-2021,25,D,Active,2020-06-01,65|63|60|62|70|68,6.4,86,31,91,Medium,Medium,Yes,6,82,Medium,Yes,2,Medium,High,Public,Positive,3,No,High School,Near,Male,74,2025-12-03
STU03201,Student_2202,2021-CS-03202,4,8,2021-2022,24,C,Active,2021-06-14,52|61|61|68|57|61,5.699999999999999,60,19,85,High,Medium,No,7,59,Low,Yes,0,Medium,High,Private,Negative,4,No,College,Moderate,Male,67,2025-12-03
STU03202,Student_2203,2022-CS-03203,3,6,2022-2023,23,A,Active,2022-08-23,63|74|63|69,6.1,71,24,76,High,High,Yes,9,85,Medium,Yes,2,Low,Medium,Private,Positive,2,No,Postgraduate,Near,Female,71,2025-12-03
STU03203,Student_2204,2022-CS-03204,3,5,2022-2023,21,C,On-Leave,2022-06-21,58|54|61|67,5.0,68,12,70,Low,High,Yes,9,53,Medium,Yes,2,Low,Medium,Public,Neutral,2,Yes,High School,Near,Male,60,2025-12-03
STU03204,Student_2205,2020-CS-03205,4,8,2020-2021,23,D,Active,2020-07-07,57|60|63|57|56|66,5.8,92,14,94,Low,Medium,No,6,60,Medium,Yes,3,High,Medium,Public,Neutral,3,No,College,,Female,68,2025-12-03
STU03205,Student_2206,2020-CS-03206,4,7,2020-2021,22,C,Active,2020-07-10,53|64|62|68|58|72,5.8999999999999995,82,23,88,Medium,Medium,No,6,82,Medium,Yes,0,Medium,Medium,Private,Negative,3,No,College,Near,Male,69,2025-12-03
STU03206,Student_2207,2022-CS-03207,3,5,2022-2023,22,C,Active,2022-07-19,54|62|73|69,6.4,81,29,82,High,High,No,5,95,Medium,Yes,2,Medium,High,Public,Neutral,3,No,College,Near,Male,74,2025-12-03
STU03207,Student_2208,2023-CS-03208,2,3,2023-2024,23,B,Active,2023-08-26,64|69,6.1,77,22,84,High,Medium,Yes,6,89,Medium,Yes,2,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,71,2025-12-03
STU03208,Student_2209,2021-CS-03209,4,8,2021-2022,25,A,Active,2021-07-23,58|43|61|63|56|57,5.300000000000001,82,18,64,High,Medium,Yes,6,67,High,Yes,0,Low,Medium,Private,Negative,4,No,College,Near,Male,63,2025-12-03
STU03209,Student_2210,2020-CS-03210,4,8,2020-2021,25,B,Active,2020-07-19,53|52|59|62|54|59,5.6000000000000005,91,20,79,High,Low,Yes,7,91,High,No,2,Low,Medium,Private,Negative,4,Yes,College,Moderate,Male,66,2025-12-03
STU03210,Student_2211,2020-CS-03211,4,7,2020-2021,22,C,Active,2020-06-08,47|56|61|53|65|58,5.5,70,12,68,Medium,High,No,7,98,Medium,Yes,1,Medium,High,Private,Neutral,4,No,High School,Near,Male,65,2025-12-03
STU03211,Student_2212,2022-CS-03212,3,5,2022-2023,21,A,Active,2022-07-22,55|52|53|63,5.0,90,24,68,Low,Low,No,6,67,High,No,0,Low,High,Private,Positive,3,Yes,High School,Far,Female,60,2025-12-03
STU03212,Student_2213,2021-CS-03213,4,8,2021-2022,22,A,On-Leave,2021-06-27,65|49|63|63|68|59,5.8999999999999995,82,25,86,Medium,Low,Yes,6,59,Medium,Yes,3,Low,Medium,Public,Positive,3,No,High School,Near,Female,69,2025-12-03
STU03213,Student_2214,2022-CS-03214,3,6,2022-2023,23,A,Active,2022-07-23,55|59|66|63,5.8999999999999995,91,17,96,High,Medium,No,6,60,Medium,Yes,1,Low,Medium,Public,Neutral,3,No,College,Near,Female,69,2025-12-03
STU03214,Student_2215,2021-CS-03215,4,7,2021-2022,22,D,Active,2021-06-18,53|61|69|64|67|64,5.699999999999999,63,17,76,Medium,High,Yes,6,70,Low,Yes,2,High,Medium,Public,Neutral,4,No,Postgraduate,Moderate,Male,67,2025-12-03
STU03215,Student_2216,2021-CS-03216,4,8,2021-2022,24,D,Active,2021-06-27,48|53|56|53|65|70,5.5,87,22,68,High,Medium,Yes,9,53,High,Yes,1,Medium,Medium,Public,Neutral,2,No,High School,Moderate,Female,65,2025-12-03
STU03216,Student_2217,2021-CS-03217,4,8,2021-2022,25,B,Active,2021-06-14,58|65|68|58|57|65,6.0,71,17,86,High,High,Yes,8,74,Medium,Yes,1,Low,High,Private,Neutral,4,No,College,Near,Male,70,2025-12-03
STU03217,Student_2218,2020-CS-03218,4,7,2020-2021,22,A,Active,2020-07-24,59|55|70|74|67|64,6.1,70,20,95,High,Medium,Yes,8,87,Low,Yes,0,Low,Medium,Private,Positive,3,No,Postgraduate,Moderate,Female,71,2025-12-03
STU03218,Student_2219,2023-CS-03219,2,3,2023-2024,22,B,Active,2023-08-20,71|66,6.3,88,33,90,Low,Medium,Yes,9,77,Medium,Yes,3,Medium,High,Public,Negative,6,Yes,Postgraduate,Moderate,Male,73,2025-12-03
STU03219,Student_2220,2022-CS-03220,3,5,2022-2023,24,C,Active,2022-07-23,67|62|69|72,6.0,99,19,95,Low,High,Yes,8,99,Medium,Yes,0,Low,Medium,Public,Neutral,2,No,Postgraduate,Moderate,Male,70,2025-12-03
STU03220,Student_2221,2023-CS-03221,2,3,2023-2024,23,B,Active,2023-06-22,65|73,5.699999999999999,87,18,81,High,Low,Yes,9,73,High,Yes,1,Medium,High,Public,Neutral,2,No,High School,Near,Female,67,2025-12-03
STU03221,Student_2222,2022-CS-03222,3,5,2022-2023,21,C,Active,2022-08-28,59|58|52|53,5.699999999999999,84,16,90,Low,High,Yes,8,51,Medium,Yes,1,High,Medium,Public,Neutral,5,No,High School,Moderate,Female,67,2025-12-03
STU03222,Student_2223,2021-CS-03223,4,7,2021-2022,23,A,Active,2021-06-02,56|54|52|53|64|58,5.5,69,24,66,Low,High,No,7,74,Medium,Yes,0,High,High,Public,Neutral,2,No,College,Moderate,Male,65,2025-12-03
STU03223,Student_2224,2020-CS-03224,4,7,2020-2021,23,A,Active,2020-06-15,65|70|56|66|67|62,5.8999999999999995,69,19,74,High,High,Yes,6,96,Medium,Yes,2,High,Medium,Public,Neutral,3,No,College,,Male,69,2025-12-03
STU03224,Student_2225,2023-CS-03225,2,3,2023-2024,23,C,Active,2023-06-15,56|62,5.5,78,16,76,High,High,Yes,6,55,Medium,No,1,Low,,Public,Positive,1,No,Postgraduate,,Male,65,2025-12-03
STU03225,Student_2226,2020-CS-03226,4,8,2020-2021,23,B,Active,2020-08-04,50|63|58|56|63|68,5.8,67,28,80,Medium,High,Yes,8,61,Low,Yes,1,Low,Medium,Private,Negative,3,No,College,Far,Female,68,2025-12-03
STU03226,Student_2227,2022-CS-03227,3,6,2022-2023,22,D,Active,2022-06-22,62|58|70|65,6.4,94,29,97,High,Medium,No,7,86,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,College,Near,Female,74,2025-12-03
STU03227,Student_2228,2020-CS-03228,4,7,2020-2021,24,C,Active,2020-08-20,52|60|57|61|71|64,5.8,100,16,95,Low,Medium,Yes,5,65,High,Yes,0,Medium,Medium,Private,Neutral,3,No,College,Near,Female,68,2025-12-03
STU03228,Student_2229,2020-CS-03229,4,7,2020-2021,24,A,Active,2020-07-21,59|54|48|52|50|62,5.1,46,9,65,Medium,Medium,No,4,88,Low,Yes,1,Low,Medium,Public,Positive,3,No,College,Near,Male,61,2025-12-03
STU03229,Student_2230,2023-CS-03230,2,3,2023-2024,22,C,Active,2023-08-11,69|63,5.699999999999999,82,26,67,Medium,Low,Yes,10,71,High,Yes,3,Low,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,67,2025-12-03
STU03230,Student_2231,2021-CS-03231,4,7,2021-2022,25,C,Active,2021-07-13,44|57|53|56|63|70,5.6000000000000005,80,16,74,High,High,Yes,6,90,Medium,Yes,1,Low,Medium,Private,Negative,4,Yes,High School,Near,Female,66,2025-12-03
STU03231,Student_2232,2020-CS-03232,4,8,2020-2021,23,D,Active,2020-06-24,60|61|60|56|66|70,5.8999999999999995,59,25,72,Low,Low,Yes,6,78,Low,Yes,8,Medium,High,Public,Positive,4,No,High School,Near,Male,69,2025-12-03
STU03232,Student_2233,2021-CS-03233,4,7,2021-2022,22,A,Active,2021-08-08,47|50|59|54|56|59,5.2,56,8,85,Medium,Low,Yes,9,54,Low,Yes,1,Low,High,Private,Positive,3,No,High School,Near,Male,62,2025-12-03
STU03233,Student_2234,2022-CS-03234,3,6,2022-2023,22,C,Active,2022-06-28,66|66|68|76,6.1,80,25,96,Medium,High,Yes,5,69,Low,Yes,0,Low,Medium,Public,Neutral,4,No,High School,Moderate,Male,71,2025-12-03
STU03234,Student_2235,2020-CS-03235,4,7,2020-2021,25,C,Active,2020-07-28,56|56|68|66|64|67,6.1,95,13,98,High,High,Yes,8,67,Medium,Yes,1,Medium,Medium,Private,Positive,4,No,Postgraduate,Moderate,Female,71,2025-12-03
STU03235,Student_2236,2023-CS-03236,2,4,2023-2024,22,B,Active,2023-08-10,61|71,6.2,67,24,86,Medium,High,Yes,10,91,Low,Yes,0,Low,High,Private,Positive,4,No,College,Near,Female,72,2025-12-03
STU03236,Student_2237,2022-CS-03237,3,6,2022-2023,24,A,Active,2022-08-10,53|66|62|60,5.8999999999999995,74,20,94,Medium,High,Yes,10,81,Low,Yes,1,Medium,High,Public,Neutral,5,Yes,High School,Far,Female,69,2025-12-03
STU03237,Student_2238,2022-CS-03238,3,6,2022-2023,23,B,Active,2022-06-23,64|72|65|63,5.699999999999999,76,14,81,Low,Medium,No,6,89,Medium,No,6,Low,High,Private,Neutral,3,No,College,Near,Female,67,2025-12-03
STU03238,Student_2239,2023-CS-03239,2,3,2023-2024,23,B,Active,2023-07-06,54|62,5.300000000000001,69,18,68,Medium,High,No,7,69,Medium,Yes,1,Low,High,Public,Neutral,4,Yes,High School,Moderate,Female,63,2025-12-03
STU03239,Student_2240,2020-CS-03240,4,8,2020-2021,22,C,Active,2020-08-23,59|58|64|69|57|67,5.8,79,24,81,Medium,Medium,Yes,6,85,Medium,No,1,Medium,High,Public,Neutral,4,No,College,Moderate,Male,68,2025-12-03
STU03240,Student_2241,2020-CS-03241,4,8,2020-2021,24,B,Active,2020-08-28,47|54|64|62|56|72,5.8999999999999995,64,21,82,High,High,Yes,7,53,Low,Yes,0,High,Medium,Public,Positive,2,No,Postgraduate,Near,Male,69,2025-12-03
STU03241,Student_2242,2022-CS-03242,3,6,2022-2023,23,D,Active,2022-06-11,54|63|63|58,5.5,73,24,90,Medium,Low,Yes,9,52,Low,Yes,0,Low,Medium,Public,Negative,3,Yes,College,Near,Female,65,2025-12-03
STU03242,Student_2243,2020-CS-03243,4,7,2020-2021,23,D,Active,2020-08-12,62|61|62|61|60|65,6.0,69,32,69,High,High,Yes,5,64,Medium,Yes,0,Medium,Medium,Public,Negative,3,No,Postgraduate,Near,Female,70,2025-12-03
STU03243,Student_2244,2021-CS-03244,4,7,2021-2022,25,A,Active,2021-06-26,50|59|48|66|68|59,5.5,80,11,75,Medium,Medium,No,8,89,Medium,Yes,2,High,High,Private,Positive,4,No,College,Moderate,Male,65,2025-12-03
STU03244,Student_2245,2023-CS-03245,2,4,2023-2024,21,B,Active,2023-08-07,70|59,5.699999999999999,79,30,75,Medium,Medium,No,7,77,Medium,Yes,0,Low,Medium,Public,Positive,2,No,High School,Moderate,Male,67,2025-12-03
STU03245,Student_2246,2021-CS-03246,4,8,2021-2022,25,D,Active,2021-08-07,65|57|69|58|73|76,6.2,86,21,98,Medium,High,Yes,9,70,Medium,Yes,0,Low,High,Public,Positive,1,No,College,Near,Male,72,2025-12-03
STU03246,Student_2247,2020-CS-03247,4,8,2020-2021,22,D,Active,2020-07-06,49|67|66|53|62|72,5.8999999999999995,94,15,78,Medium,High,Yes,9,95,High,Yes,1,High,High,Public,Positive,3,No,High School,Near,Male,69,2025-12-03
STU03247,Student_2248,2022-CS-03248,3,5,2022-2023,22,C,Active,2022-08-18,64|63|69|62,5.8999999999999995,70,12,90,High,High,Yes,6,75,Low,No,2,Medium,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,69,2025-12-03
STU03248,Student_2249,2023-CS-03249,2,3,2023-2024,22,A,Active,2023-07-23,67|64,6.1,82,19,90,High,Low,No,7,81,Medium,Yes,4,High,High,Public,Neutral,4,Yes,College,Near,Female,71,2025-12-03
STU03249,Student_2250,2020-CS-03250,4,8,2020-2021,22,A,Active,2020-07-28,55|62|62|62|67|70,5.699999999999999,73,26,71,Medium,Low,Yes,8,99,Medium,Yes,1,Medium,High,Public,Positive,3,No,High School,Far,Male,67,2025-12-03
STU03250,Student_2251,2020-CS-03251,4,7,2020-2021,25,C,Active,2020-07-22,61|60|60|63|62|61,5.5,68,19,83,Low,Low,No,8,76,Low,Yes,3,Low,Low,Public,Neutral,3,No,Postgraduate,Near,Female,65,2025-12-03
STU03251,Student_2252,2022-CS-03252,3,5,2022-2023,23,B,Active,2022-07-19,66|67|67|67,6.0,100,29,96,Low,Low,No,4,89,Medium,Yes,2,Low,High,Public,Neutral,2,No,High School,Far,Female,70,2025-12-03
STU03252,Student_2253,2022-CS-03253,3,6,2022-2023,24,A,Active,2022-08-04,53|54|65|66,5.300000000000001,52,11,79,Medium,Medium,No,8,71,Low,Yes,1,Medium,Medium,Private,Positive,2,No,College,Moderate,Female,63,2025-12-03
STU03253,Student_2254,2021-CS-03254,4,7,2021-2022,24,C,Active,2021-08-07,64|55|61|63|63|78,6.1,91,20,98,High,High,Yes,9,52,Medium,Yes,0,Medium,Medium,Private,Positive,3,No,College,Far,Male,71,2025-12-03
STU03254,Student_2255,2023-CS-03255,2,4,2023-2024,23,A,Active,2023-06-05,62|63,5.4,67,12,69,High,Medium,Yes,7,92,Low,Yes,1,Medium,Medium,Public,Neutral,3,No,College,Near,Female,64,2025-12-03
STU03255,Student_2256,2023-CS-03256,2,4,2023-2024,22,A,Active,2023-07-11,62|71,5.8999999999999995,76,22,63,Medium,High,Yes,8,97,High,Yes,5,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,69,2025-12-03
STU03256,Student_2257,2022-CS-03257,3,6,2022-2023,24,C,Active,2022-07-09,71|63|63|66,5.8999999999999995,78,25,96,Low,Medium,No,9,72,Low,Yes,0,Low,Medium,Private,Positive,3,No,High School,Near,Male,69,2025-12-03
STU03257,Student_2258,2021-CS-03258,4,8,2021-2022,23,B,On-Leave,2021-08-15,56|59|58|59|65|68,6.0,91,17,94,Medium,Medium,Yes,7,75,Medium,Yes,1,Low,High,Public,Positive,3,No,Postgraduate,Moderate,Male,70,2025-12-03
STU03258,Student_2259,2023-CS-03259,2,4,2023-2024,22,D,Active,2023-08-16,58|69,5.4,80,4,100,High,Low,No,8,71,Low,Yes,2,Low,Medium,Private,Negative,4,No,High School,Moderate,Female,64,2025-12-03
STU03259,Student_2260,2022-CS-03260,3,6,2022-2023,23,D,Active,2022-06-27,64|67|69|68,6.0,66,21,87,Medium,High,No,7,100,Low,Yes,1,Low,Medium,Public,Positive,3,No,High School,Near,Male,70,2025-12-03
STU03260,Student_2261,2020-CS-03261,4,8,2020-2021,23,A,Active,2020-06-11,63|59|69|66|66|78,6.4,90,23,97,Medium,High,No,7,95,Medium,Yes,0,Medium,High,Private,Positive,4,No,Postgraduate,Moderate,Female,74,2025-12-03
STU03261,Student_2262,2023-CS-03262,2,3,2023-2024,23,D,Active,2023-08-18,58|75,5.8999999999999995,90,22,93,Medium,Medium,Yes,6,52,Medium,Yes,1,Low,Medium,Public,Negative,3,No,College,Near,Female,69,2025-12-03
STU03262,Student_2263,2021-CS-03263,4,8,2021-2022,24,A,Active,2021-06-24,69|61|73|62|73|71,6.3,89,27,94,Low,Medium,Yes,7,89,Medium,Yes,3,Low,Medium,Private,Positive,2,No,College,Near,Female,73,2025-12-03
STU03263,Student_2264,2021-CS-03264,4,7,2021-2022,23,B,Active,2021-08-03,44|52|57|63|59|62,5.6000000000000005,82,14,83,Medium,Medium,Yes,10,80,Medium,Yes,1,Medium,High,Private,Neutral,3,Yes,College,Near,Female,66,2025-12-03
STU03264,Student_2265,2021-CS-03265,4,7,2021-2022,25,D,Active,2021-08-28,57|59|58|59|67|63,5.699999999999999,92,24,75,High,High,Yes,6,51,High,No,1,Medium,High,Public,Negative,3,No,High School,Near,Male,67,2025-12-03
STU03265,Student_2266,2020-CS-03266,4,8,2020-2021,24,A,Active,2020-07-02,58|64|70|69|69|67,6.6000000000000005,97,27,97,High,High,No,8,72,Medium,Yes,6,Low,Medium,Public,Neutral,2,No,College,Near,Female,76,2025-12-03
STU03266,Student_2267,2023-CS-03267,2,4,2023-2024,22,C,Active,2023-08-17,56|60,5.1,66,9,77,Medium,Medium,No,7,57,Low,Yes,2,Medium,Low,Public,Negative,3,No,High School,Near,Male,61,2025-12-03
STU03267,Student_2268,2023-CS-03268,2,4,2023-2024,23,C,Active,2023-08-09,58|65,5.8,96,22,82,Low,Medium,Yes,9,94,High,Yes,0,Medium,Medium,Public,Positive,4,No,High School,Moderate,Female,68,2025-12-03
